Area,Model,Dataset,Date,Actual,Predicted
Palm Jumeirah,ARIMA,Train,2024-06-01,19864.92,20684.540800491326
Palm Jumeirah,ARIMA,Train,2024-07-01,22818.449999999997,19648.640872474356
Palm Jumeirah,ARIMA,Train,2024-08-01,19846.38,22022.562148851513
Palm Jumeirah,ARIMA,Train,2024-09-01,19888.625,18841.4153024274
Palm Jumeirah,ARIMA,Train,2024-10-01,21106.91,20759.503506663918
Palm Jumeirah,ARIMA,Train,2024-11-01,22034.97,20343.083680812997
Palm Jumeirah,ARIMA,Train,2024-12-01,22135.574999999997,21143.120107559786
Palm Jumeirah,ARIMA,Test,2025-01-01,22255.55,20726.92150892747
Palm Jumeirah,ARIMA,Test,2025-02-01,21755.87,20136.358489246028
Palm Jumeirah,ARIMA,Test,2025-03-01,23111.295,20136.358489246028
Palm Jumeirah,ARIMA,Test,2025-04-01,22695.375,20136.358489246028
Palm Jumeirah,ARIMA,Test,2025-05-01,21628.74,20136.358489246028
Palm Jumeirah,ARIMA,Test,2025-06-01,22390.559999999998,20136.358489246028
Palm Jumeirah,ARIMA,Test,2025-07-01,22474.9,20136.358489246028
Palm Jumeirah,ARIMA,Test,2025-08-01,23333.79,20136.358489246028
Palm Jumeirah,SARIMA,Train,2022-09-01,18699.74,18699.74
Palm Jumeirah,SARIMA,Train,2022-10-01,28144.255,19620.789853350587
Palm Jumeirah,SARIMA,Train,2022-11-01,29845.4,28644.441023736792
Palm Jumeirah,SARIMA,Train,2022-12-01,19913.16,29936.77555567663
Palm Jumeirah,SARIMA,Train,2023-01-01,17442.92,19391.21860820255
Palm Jumeirah,SARIMA,Train,2023-02-01,19715.595,17311.017652311362
Palm Jumeirah,SARIMA,Train,2023-03-01,16809.095,19834.598263218406
Palm Jumeirah,SARIMA,Train,2023-04-01,18221.9,16656.707300175167
Palm Jumeirah,SARIMA,Train,2023-05-01,18075.464999999997,18295.525986383465
Palm Jumeirah,SARIMA,Train,2023-06-01,17005.75,18066.590695908322
Palm Jumeirah,SARIMA,Train,2023-07-01,17590.824999999997,16923.65012327112
Palm Jumeirah,SARIMA,Train,2023-08-01,18268.97,17163.746923697687
Palm Jumeirah,SARIMA,Train,2023-09-01,16851.365,27720.147876883275
Palm Jumeirah,SARIMA,Train,2023-10-01,19330.295,21309.44025232383
Palm Jumeirah,SARIMA,Train,2023-11-01,18714.44,20102.821796233267
Palm Jumeirah,SARIMA,Train,2023-12-01,22355.4,13294.343616616256
Palm Jumeirah,SARIMA,Train,2024-01-01,20186.105,21537.855088376687
Palm Jumeirah,SARIMA,Train,2024-02-01,19680.35,21370.055123786373
Palm Jumeirah,SARIMA,Train,2024-03-01,19800.55,18016.114884786555
Palm Jumeirah,SARIMA,Train,2024-04-01,19689.85,20658.29355052586
Palm Jumeirah,SARIMA,Train,2024-05-01,21058.015,19562.22192097355
Palm Jumeirah,SARIMA,Train,2024-06-01,19864.92,20561.13965876462
Palm Jumeirah,SARIMA,Train,2024-07-01,22818.449999999997,20123.302744561614
Palm Jumeirah,SARIMA,Train,2024-08-01,19846.38,22959.006736219795
Palm Jumeirah,SARIMA,Train,2024-09-01,19888.625,20406.630730949902
Palm Jumeirah,SARIMA,Train,2024-10-01,21106.91,20353.490917225994
Palm Jumeirah,SARIMA,Train,2024-11-01,22034.97,21136.782880286584
Palm Jumeirah,SARIMA,Train,2024-12-01,22135.574999999997,21848.61584466035
Palm Jumeirah,SARIMA,Test,2025-01-01,22255.55,21935.679679280813
Palm Jumeirah,SARIMA,Test,2025-02-01,21755.87,22016.57952005745
Palm Jumeirah,SARIMA,Test,2025-03-01,23111.295,21900.009220384367
Palm Jumeirah,SARIMA,Test,2025-04-01,22695.375,21954.133104944303
Palm Jumeirah,SARIMA,Test,2025-05-01,21628.74,22022.909819702552
Palm Jumeirah,SARIMA,Test,2025-06-01,22390.559999999998,21906.32865296353
Palm Jumeirah,SARIMA,Test,2025-07-01,22474.9,22096.778575455082
Palm Jumeirah,SARIMA,Test,2025-08-01,23333.79,22045.710800906018
Palm Jumeirah,Prophet,Train,2022-09-01,18699.74,18746.420657451756
Palm Jumeirah,Prophet,Train,2022-10-01,28144.255,23321.005549854137
Palm Jumeirah,Prophet,Train,2022-11-01,29845.4,23725.24123600711
Palm Jumeirah,Prophet,Train,2022-12-01,19913.16,21658.02938028186
Palm Jumeirah,Prophet,Train,2023-01-01,17442.92,18429.669703385687
Palm Jumeirah,Prophet,Train,2023-02-01,19715.595,19829.373290330754
Palm Jumeirah,Prophet,Train,2023-03-01,16809.095,17349.109826692467
Palm Jumeirah,Prophet,Train,2023-04-01,18221.9,19407.09889409643
Palm Jumeirah,Prophet,Train,2023-05-01,18075.464999999997,19805.776902580466
Palm Jumeirah,Prophet,Train,2023-06-01,17005.75,19057.18589390713
Palm Jumeirah,Prophet,Train,2023-07-01,17590.824999999997,19653.20302367587
Palm Jumeirah,Prophet,Train,2023-08-01,18268.97,19987.518025571684
Palm Jumeirah,Prophet,Train,2023-09-01,16851.365,18132.51785314441
Palm Jumeirah,Prophet,Train,2023-10-01,19330.295,23270.61717193272
Palm Jumeirah,Prophet,Train,2023-11-01,18714.44,22879.487571277874
Palm Jumeirah,Prophet,Train,2023-12-01,22355.4,20895.39210991191
Palm Jumeirah,Prophet,Train,2024-01-01,20186.105,19196.152041277106
Palm Jumeirah,Prophet,Train,2024-02-01,19680.35,19553.94220824449
Palm Jumeirah,Prophet,Train,2024-03-01,19800.55,19245.48795179739
Palm Jumeirah,Prophet,Train,2024-04-01,19689.85,18486.20177116918
Palm Jumeirah,Prophet,Train,2024-05-01,21058.015,19318.86089669297
Palm Jumeirah,Prophet,Train,2024-06-01,19864.92,17803.94487463484
Palm Jumeirah,Prophet,Train,2024-07-01,22818.449999999997,20762.365706646706
Palm Jumeirah,Prophet,Train,2024-08-01,19846.38,18134.966403532046
Palm Jumeirah,Prophet,Train,2024-09-01,19888.625,18568.696719556865
Palm Jumeirah,Prophet,Train,2024-10-01,21106.91,22005.15617639485
Palm Jumeirah,Prophet,Train,2024-11-01,22034.97,24001.852726751917
Palm Jumeirah,Prophet,Train,2024-12-01,22135.574999999997,21851.743830856867
Palm Jumeirah,Prophet,Test,2025-01-01,22255.55,15525.398557828834
Palm Jumeirah,Prophet,Test,2025-02-01,21755.87,18919.895267601685
Palm Jumeirah,Prophet,Test,2025-03-01,23111.295,18149.264679753487
Palm Jumeirah,Prophet,Test,2025-04-01,22695.375,18318.669413719635
Palm Jumeirah,Prophet,Test,2025-05-01,21628.74,19014.9077987129
Palm Jumeirah,Prophet,Test,2025-06-01,22390.559999999998,17762.900842080246
Palm Jumeirah,Prophet,Test,2025-07-01,22474.9,19928.306125158742
Palm Jumeirah,Prophet,Test,2025-08-01,23333.79,18287.2299244345
Wadi Al Safa 5,ARIMA,Train,2022-09-01,7557.645,7557.645
Wadi Al Safa 5,ARIMA,Train,2022-10-01,7694.42,7557.6449999999995
Wadi Al Safa 5,ARIMA,Train,2022-11-01,7776.92,7694.42
Wadi Al Safa 5,ARIMA,Train,2022-12-01,8234.38,7776.92
Wadi Al Safa 5,ARIMA,Train,2023-01-01,8438.9,8234.38
Wadi Al Safa 5,ARIMA,Train,2023-02-01,5781.95,8438.9
Wadi Al Safa 5,ARIMA,Train,2023-03-01,5822.88,5781.95
Wadi Al Safa 5,ARIMA,Train,2023-04-01,8169.84,5822.88
Wadi Al Safa 5,ARIMA,Train,2023-05-01,8548.21,8169.84
Wadi Al Safa 5,ARIMA,Train,2023-06-01,8650.785,8548.21
Wadi Al Safa 5,ARIMA,Train,2023-07-01,9741.93,8650.785
Wadi Al Safa 5,ARIMA,Train,2023-08-01,9362.64,9741.93
Wadi Al Safa 5,ARIMA,Train,2023-09-01,9149.32,9362.64
Wadi Al Safa 5,ARIMA,Train,2023-10-01,8274.23,9149.32
Wadi Al Safa 5,ARIMA,Train,2023-11-01,8529.675,8274.23
Wadi Al Safa 5,ARIMA,Train,2023-12-01,7836.12,8529.675
Wadi Al Safa 5,ARIMA,Train,2024-01-01,3714.42,7836.12
Wadi Al Safa 5,ARIMA,Train,2024-02-01,8117.42,3714.42
Wadi Al Safa 5,ARIMA,Train,2024-03-01,7632.2,8117.42
Wadi Al Safa 5,ARIMA,Train,2024-04-01,9068.18,7632.2
Wadi Al Safa 5,ARIMA,Train,2024-05-01,10586.29,9068.18
Wadi Al Safa 5,ARIMA,Train,2024-06-01,11941.285,10586.29
Wadi Al Safa 5,ARIMA,Train,2024-07-01,11413.13,11941.285
Wadi Al Safa 5,ARIMA,Train,2024-08-01,13443.135,11413.13
Wadi Al Safa 5,ARIMA,Train,2024-09-01,12582.61,13443.135
Wadi Al Safa 5,ARIMA,Train,2024-10-01,13281.54,12582.61
Wadi Al Safa 5,ARIMA,Train,2024-11-01,11568.29,13281.54
Wadi Al Safa 5,ARIMA,Train,2024-12-01,12335.535,11568.29
Wadi Al Safa 5,ARIMA,Test,2025-01-01,13993.08,12335.535
Wadi Al Safa 5,ARIMA,Test,2025-02-01,13834.89,12335.535
Wadi Al Safa 5,ARIMA,Test,2025-03-01,12695.09,12335.535
Wadi Al Safa 5,ARIMA,Test,2025-04-01,13193.02,12335.535
Wadi Al Safa 5,ARIMA,Test,2025-05-01,13133.96,12335.535
Wadi Al Safa 5,ARIMA,Test,2025-06-01,13823.605,12335.535
Wadi Al Safa 5,ARIMA,Test,2025-07-01,14299.439999999999,12335.535
Wadi Al Safa 5,ARIMA,Test,2025-08-01,15251.29,12335.535
Wadi Al Safa 5,SARIMA,Train,2022-09-01,7557.645,7557.645
Wadi Al Safa 5,SARIMA,Train,2022-10-01,7694.42,5185.105820873081
Wadi Al Safa 5,SARIMA,Train,2022-11-01,7776.92,7774.187724757925
Wadi Al Safa 5,SARIMA,Train,2022-12-01,8234.38,7744.673379613908
Wadi Al Safa 5,SARIMA,Train,2023-01-01,8438.9,8077.096193665994
Wadi Al Safa 5,SARIMA,Train,2023-02-01,5781.95,8380.332203544851
Wadi Al Safa 5,SARIMA,Train,2023-03-01,5822.88,6692.600297163877
Wadi Al Safa 5,SARIMA,Train,2023-04-01,8169.84,5780.319248474635
Wadi Al Safa 5,SARIMA,Train,2023-05-01,8548.21,7310.220439224401
Wadi Al Safa 5,SARIMA,Train,2023-06-01,8650.785,8597.32726425814
Wadi Al Safa 5,SARIMA,Train,2023-07-01,9741.93,8280.302339584377
Wadi Al Safa 5,SARIMA,Train,2023-08-01,9362.64,10229.09735559847
Wadi Al Safa 5,SARIMA,Train,2023-09-01,9149.32,13938.278701311385
Wadi Al Safa 5,SARIMA,Train,2023-10-01,8274.23,10945.14467328402
Wadi Al Safa 5,SARIMA,Train,2023-11-01,8529.675,8739.418281770788
Wadi Al Safa 5,SARIMA,Train,2023-12-01,7836.12,8748.20000513665
Wadi Al Safa 5,SARIMA,Train,2024-01-01,3714.42,8308.3547497959
Wadi Al Safa 5,SARIMA,Train,2024-02-01,8117.42,3666.575228971079
Wadi Al Safa 5,SARIMA,Train,2024-03-01,7632.2,5756.444230714045
Wadi Al Safa 5,SARIMA,Train,2024-04-01,9068.18,9347.551591873807
Wadi Al Safa 5,SARIMA,Train,2024-05-01,10586.29,9376.0354947481
Wadi Al Safa 5,SARIMA,Train,2024-06-01,11941.285,10199.30213479981
Wadi Al Safa 5,SARIMA,Train,2024-07-01,11413.13,12147.417597775684
Wadi Al Safa 5,SARIMA,Train,2024-08-01,13443.135,11526.127546768423
Wadi Al Safa 5,SARIMA,Train,2024-09-01,12582.61,14994.54011757222
Wadi Al Safa 5,SARIMA,Train,2024-10-01,13281.54,13453.319608898559
Wadi Al Safa 5,SARIMA,Train,2024-11-01,11568.29,13008.651750058794
Wadi Al Safa 5,SARIMA,Train,2024-12-01,12335.535,12128.957550749332
Wadi Al Safa 5,SARIMA,Test,2025-01-01,13993.08,9702.32091897876
Wadi Al Safa 5,SARIMA,Test,2025-02-01,13834.89,11202.61536799173
Wadi Al Safa 5,SARIMA,Test,2025-03-01,12695.09,10883.9285407054
Wadi Al Safa 5,SARIMA,Test,2025-04-01,13193.02,12738.689241297374
Wadi Al Safa 5,SARIMA,Test,2025-05-01,13133.96,13753.67762532986
Wadi Al Safa 5,SARIMA,Test,2025-06-01,13823.605,14570.424516799952
Wadi Al Safa 5,SARIMA,Test,2025-07-01,14299.439999999999,14741.670873437104
Wadi Al Safa 5,SARIMA,Test,2025-08-01,15251.29,15729.370781731406
Wadi Al Safa 5,Prophet,Train,2022-09-01,7557.645,8143.408400376855
Wadi Al Safa 5,Prophet,Train,2022-10-01,7694.42,7938.115877348685
Wadi Al Safa 5,Prophet,Train,2022-11-01,7776.92,7687.2324910919315
Wadi Al Safa 5,Prophet,Train,2022-12-01,8234.38,7717.992675613915
Wadi Al Safa 5,Prophet,Train,2023-01-01,8438.9,8159.984480543256
Wadi Al Safa 5,Prophet,Train,2023-02-01,5781.95,5527.772241620529
Wadi Al Safa 5,Prophet,Train,2023-03-01,5822.88,5878.454105908393
Wadi Al Safa 5,Prophet,Train,2023-04-01,8169.84,8184.100686311105
Wadi Al Safa 5,Prophet,Train,2023-05-01,8548.21,8533.628742781748
Wadi Al Safa 5,Prophet,Train,2023-06-01,8650.785,8620.82501462136
Wadi Al Safa 5,Prophet,Train,2023-07-01,9741.93,9713.356241011696
Wadi Al Safa 5,Prophet,Train,2023-08-01,9362.64,9350.11559568373
Wadi Al Safa 5,Prophet,Train,2023-09-01,9149.32,8776.571406455485
Wadi Al Safa 5,Prophet,Train,2023-10-01,8274.23,8166.454874869107
Wadi Al Safa 5,Prophet,Train,2023-11-01,8529.675,8673.48006614175
Wadi Al Safa 5,Prophet,Train,2023-12-01,7836.12,8278.201261991937
Wadi Al Safa 5,Prophet,Train,2024-01-01,3714.42,3993.416677246205
Wadi Al Safa 5,Prophet,Train,2024-02-01,8117.42,8371.412148997519
Wadi Al Safa 5,Prophet,Train,2024-03-01,7632.2,7578.198416998425
Wadi Al Safa 5,Prophet,Train,2024-04-01,9068.18,9054.704175248919
Wadi Al Safa 5,Prophet,Train,2024-05-01,10586.29,10601.439346776602
Wadi Al Safa 5,Prophet,Train,2024-06-01,11941.285,11971.301001425461
Wadi Al Safa 5,Prophet,Train,2024-07-01,11413.13,11441.399972023439
Wadi Al Safa 5,Prophet,Train,2024-08-01,13443.135,13455.247680892582
Wadi Al Safa 5,Prophet,Train,2024-09-01,12582.61,12368.410067178876
Wadi Al Safa 5,Prophet,Train,2024-10-01,13281.54,13144.862592573152
Wadi Al Safa 5,Prophet,Train,2024-11-01,11568.29,11513.127798063426
Wadi Al Safa 5,Prophet,Train,2024-12-01,12335.535,12410.498737964652
Wadi Al Safa 5,Prophet,Test,2025-01-01,13993.08,22730.273090646006
Wadi Al Safa 5,Prophet,Test,2025-02-01,13834.89,6318.2879092441435
Wadi Al Safa 5,Prophet,Test,2025-03-01,12695.09,14397.191032453047
Wadi Al Safa 5,Prophet,Test,2025-04-01,13193.02,16347.477880141016
Wadi Al Safa 5,Prophet,Test,2025-05-01,13133.96,17706.391329415215
Wadi Al Safa 5,Prophet,Test,2025-06-01,13823.605,18857.027710335
Wadi Al Safa 5,Prophet,Test,2025-07-01,14299.439999999999,19082.265777320852
Wadi Al Safa 5,Prophet,Test,2025-08-01,15251.29,20528.242664856883
